Entropy,LongestWord,SpecialCh,TotalLines,AverageChPerLine,ASTDepth,FunWithRisk,Result
1.3873123832293959,24,0.23853211009174313,5,43.6,10,0,0
1.4489536223003465,18,0.21264367816091953,5,69.6,10,0,0
1.4401687556734784,13,0.2159090909090909,4,22,10,0,0
1.4836135091763007,27,0.1984126984126984,8,31.5,10,0,0
1.323399021725778,9,0.176,10,25,18,0,0
1.3813766333015765,15,0.12371134020618557,6,16.166666666666668,11,0,0
1.373942837699175,9,0.20408163265306123,13,22.615384615384617,19,0,0
1.4619253107281638,20,0.19338422391857507,12,32.75,17,2,0
1.38605478089463,20,0.18466898954703834,11,26.09090909090909,15,1,0
1.4326114108574706,8,0.20973782771535582,9,29.666666666666668,23,0,0
1.4412934653106662,8,0.20817843866171004,9,29.88888888888889,23,0,0
1.5447010922196267,20,0.20512820512820512,4,19.5,9,0,0
1.457045580406453,20,0.2149321266968326,14,31.571428571428573,18,1,0
1.5015407282408209,8,0.19148936170212766,4,23.5,10,0,0
1.3606047132206003,11,0.21818181818181817,4,13.75,10,0,0
1.5129976518260682,20,0.25077399380804954,9,35.888888888888886,15,2,0
1.3826356243865698,20,0.20212765957446807,12,31.333333333333332,17,2,0
1.4755091359640564,20,0.19148936170212766,14,26.857142857142858,15,1,0
1.4599106146258845,20,0.2349624060150376,16,33.25,24,1,0
1.3654457482634226,8,0.27631578947368424,6,12.666666666666666,15,0,0
1.2896524978108383,20,0.14192495921696574,59,31.16949152542373,27,2,0
1.509048492442494,20,0.22986247544204322,15,33.93333333333333,16,2,0
1.4176404225961814,4,0.27450980392156865,4,12.75,9,0,0
1.44112764360536,20,0.1919191919191919,10,29.7,16,1,0
1.457045580406453,20,0.2149321266968326,14,31.571428571428573,18,1,0
1.4903846315506601,16,0.22304832713754646,12,22.416666666666668,13,0,0
1.4489536223003465,18,0.21264367816091953,5,69.6,10,0,0
1.3826356243865698,20,0.20212765957446807,12,31.333333333333332,17,2,0
1.2321608672907174,7,0.2857142857142857,4,8.75,10,0,0
1.2807146103677494,17,0.22727272727272727,4,11,10,0,0
1.4489536223003465,18,0.21264367816091953,5,69.6,10,0,0
1.3873123832293959,24,0.23853211009174313,5,43.6,10,0,0
1.4401687556734784,13,0.2159090909090909,4,22,10,0,0
1.3813766333015765,15,0.12371134020618557,6,16.166666666666668,11,0,0
1.3583479492392967,20,0.1868995633187773,29,39.48275862068966,32,5,0
1.4836135091763007,27,0.1984126984126984,8,31.5,10,0,0
1.373942837699175,9,0.20408163265306123,13,22.615384615384617,19,0,0
1.4619253107281638,20,0.19338422391857507,12,32.75,17,2,0
1.38605478089463,20,0.18466898954703834,11,26.09090909090909,15,1,0
1.4326114108574706,8,0.20973782771535582,9,29.666666666666668,23,0,0
1.4412934653106662,8,0.20817843866171004,9,29.88888888888889,23,0,0
1.526292514209298,20,0.21333333333333335,4,18.75,9,0,0
1.457045580406453,20,0.2149321266968326,14,31.571428571428573,18,1,0
1.5015407282408209,8,0.19148936170212766,4,23.5,10,0,0
1.3606047132206003,11,0.21818181818181817,4,13.75,10,0,0
1.3826356243865698,20,0.20212765957446807,12,31.333333333333332,17,2,0
1.4755091359640564,20,0.19148936170212766,14,26.857142857142858,15,1,0
1.4599106146258845,20,0.2349624060150376,16,33.25,24,1,0
1.3654457482634226,8,0.27631578947368424,6,12.666666666666666,15,0,0
1.2896524978108383,20,0.14192495921696574,59,31.16949152542373,27,2,0
1.509048492442494,20,0.22986247544204322,15,33.93333333333333,16,2,0
1.4176404225961814,4,0.27450980392156865,4,12.75,9,0,0
1.44112764360536,20,0.1919191919191919,10,29.7,16,1,0
1.3583479492392967,20,0.1868995633187773,29,39.48275862068966,32,5,0
1.2807146103677494,17,0.22727272727272727,4,11,10,0,0
1.2321608672907174,7,0.2857142857142857,4,8.75,10,0,0
1.4917780003604182,16,0.22304832713754646,12,22.416666666666668,13,0,0
1.4489536223003465,18,0.21264367816091953,5,69.6,10,0,0
1.3873123832293959,24,0.23853211009174313,5,43.6,10,0,0
1.4836135091763007,27,0.1984126984126984,8,31.5,10,0,0
1.4401687556734784,13,0.2159090909090909,4,22,10,0,0
1.323399021725778,9,0.176,10,25,18,0,0
1.4445761940707307,11,0.2510822510822511,7,33,12,0,0
1.4011587498652278,20,0.20391061452513967,11,32.54545454545455,16,2,0
1.3813766333015765,15,0.12371134020618557,6,16.166666666666668,11,0,0
1.373942837699175,9,0.20408163265306123,13,22.615384615384617,19,0,0
1.4619253107281638,20,0.19338422391857507,12,32.75,17,2,0
1.38605478089463,20,0.18466898954703834,11,26.09090909090909,15,1,0
1.4326114108574706,8,0.20973782771535582,9,29.666666666666668,23,0,0
1.4412934653106662,8,0.20817843866171004,9,29.88888888888889,23,0,0
1.5505278558479103,20,0.21794871794871795,4,19.5,9,0,0
1.457045580406453,20,0.2149321266968326,14,31.571428571428573,18,1,0
1.5129976518260682,20,0.25077399380804954,9,35.888888888888886,15,2,0
1.5015407282408209,8,0.19148936170212766,4,23.5,10,0,0
1.3606047132206003,11,0.21818181818181817,4,13.75,10,0,0
1.3826356243865698,20,0.20212765957446807,12,31.333333333333332,17,2,0
1.4755091359640564,20,0.19148936170212766,14,26.857142857142858,15,1,0
1.4599106146258845,20,0.2349624060150376,16,33.25,24,1,0
1.3654457482634226,8,0.27631578947368424,6,12.666666666666666,15,0,0
1.2896524978108383,20,0.14192495921696574,59,31.16949152542373,27,2,0
1.509048492442494,20,0.22986247544204322,15,33.93333333333333,16,2,0
1.4176404225961814,4,0.27450980392156865,4,12.75,9,0,0
1.44112764360536,20,0.1919191919191919,10,29.7,16,1,0
1.3583479492392967,20,0.1868995633187773,29,39.48275862068966,32,5,0
1.3826356243865698,20,0.20212765957446807,12,31.333333333333332,17,2,0
1.4899124602573428,16,0.2247191011235955,12,22.25,13,0,0
1.2807146103677494,17,0.22727272727272727,4,11,10,0,0
1.3873123832293959,24,0.23853211009174313,5,43.6,10,0,0
1.2321608672907174,7,0.2857142857142857,4,8.75,10,0,0
1.4489536223003465,18,0.21264367816091953,5,69.6,10,0,0
1.4401687556734784,13,0.2159090909090909,4,22,10,0,0
1.4836135091763007,27,0.1984126984126984,8,31.5,10,0,0
1.3813766333015765,15,0.12371134020618557,6,16.166666666666668,11,0,0
1.373942837699175,9,0.20408163265306123,13,22.615384615384617,19,0,0
1.4619253107281638,20,0.19338422391857507,12,32.75,17,2,0
1.4011587498652278,20,0.20391061452513967,11,32.54545454545455,16,2,0
1.4326114108574706,8,0.20973782771535582,9,29.666666666666668,23,0,0
1.38605478089463,20,0.18466898954703834,11,26.09090909090909,15,1,0
1.4412934653106662,8,0.20817843866171004,9,29.88888888888889,23,0,0
1.5021320761248957,20,0.22058823529411764,4,17,9,0,0
1.4755091359640564,20,0.19148936170212766,14,26.857142857142858,15,1,0
1.3606047132206003,11,0.21818181818181817,4,13.75,10,0,0
1.5015407282408209,8,0.19148936170212766,4,23.5,10,0,0
1.457045580406453,20,0.2149321266968326,14,31.571428571428573,18,1,0
1.3826356243865698,20,0.20212765957446807,12,31.333333333333332,17,2,0
1.4599106146258845,20,0.2349624060150376,16,33.25,24,1,0
1.4445761940707307,11,0.2510822510822511,7,33,12,0,0
1.3654457482634226,8,0.27631578947368424,6,12.666666666666666,15,0,0
1.2896524978108383,20,0.14192495921696574,59,31.16949152542373,27,2,0
1.4176404225961814,4,0.27450980392156865,4,12.75,9,0,0
1.509048492442494,20,0.22986247544204322,15,33.93333333333333,16,2,0
1.44112764360536,20,0.1919191919191919,10,29.7,16,1,0
1.3583479492392967,20,0.1868995633187773,29,39.48275862068966,32,5,0
1.4886950867067712,16,0.22304832713754646,12,22.416666666666668,13,0,0
1.2807146103677494,17,0.22727272727272727,4,11,10,0,0
1.2321608672907174,7,0.2857142857142857,4,8.75,10,0,0
1.323399021725778,9,0.176,10,25,18,0,0
1.3873123832293959,24,0.23853211009174313,5,43.6,10,0,0
1.4489536223003465,18,0.21264367816091953,5,69.6,10,0,0
1.4401687556734784,13,0.2159090909090909,4,22,10,0,0
1.4836135091763007,27,0.1984126984126984,8,31.5,10,0,0
1.373942837699175,9,0.20408163265306123,13,22.615384615384617,19,0,0
1.38605478089463,20,0.18466898954703834,11,26.09090909090909,15,1,0
1.4619253107281638,20,0.19338422391857507,12,32.75,17,2,0
1.3813766333015765,15,0.12371134020618557,6,16.166666666666668,11,0,0
1.4326114108574706,8,0.20973782771535582,9,29.666666666666668,23,0,0
1.5129976518260682,20,0.25077399380804954,9,35.888888888888886,15,2,0
1.4412934653106662,8,0.20817843866171004,9,29.88888888888889,23,0,0
1.5246065255379742,20,0.2054794520547945,4,18.25,9,0,0
1.457045580406453,20,0.2149321266968326,14,31.571428571428573,18,1,0
1.5015407282408209,8,0.19148936170212766,4,23.5,10,0,0
1.3826356243865698,20,0.20212765957446807,12,31.333333333333332,17,2,0
1.3606047132206003,11,0.21818181818181817,4,13.75,10,0,0
1.388292762722865,8,0.22549019607843138,4,25.5,10,0,0
1.461417156439594,20,0.2219178082191781,10,36.5,18,1,0
1.4529719389955373,20,0.14797687861271677,23,37.608695652173914,22,2,0
1.4755091359640564,20,0.19148936170212766,14,26.857142857142858,15,1,0
1.4599106146258845,20,0.2349624060150376,16,33.25,24,1,0
1.3826356243865698,20,0.20212765957446807,12,31.333333333333332,17,2,0
1.3654457482634226,8,0.27631578947368424,6,12.666666666666666,15,0,0
1.2896524978108383,20,0.14192495921696574,59,31.16949152542373,27,2,0
1.509048492442494,20,0.22986247544204322,15,33.93333333333333,16,2,0
1.4176404225961814,4,0.27450980392156865,4,12.75,9,0,0
1.3583479492392967,20,0.1868995633187773,29,39.48275862068966,32,5,0
1.44112764360536,20,0.1919191919191919,10,29.7,16,1,0
1.4886950867067712,16,0.22304832713754646,12,22.416666666666668,13,0,0
1.2807146103677494,17,0.22727272727272727,4,11,10,0,0
1.2321608672907174,7,0.2857142857142857,4,8.75,10,0,0
1.4011587498652278,20,0.20391061452513967,11,32.54545454545455,16,2,0
1.3873123832293959,24,0.23853211009174313,5,43.6,10,0,0
1.4489536223003465,18,0.21264367816091953,5,69.6,10,0,0
1.4401687556734784,13,0.2159090909090909,4,22,10,0,0
1.373942837699175,9,0.20408163265306123,13,22.615384615384617,19,0,0
1.4619253107281638,20,0.19338422391857507,12,32.75,17,2,0
1.38605478089463,20,0.18466898954703834,11,26.09090909090909,15,1,0
1.4326114108574706,8,0.20973782771535582,9,29.666666666666668,23,0,0
1.4836135091763007,27,0.1984126984126984,8,31.5,10,0,0
1.3813766333015765,15,0.12371134020618557,6,16.166666666666668,11,0,0
1.4412934653106662,8,0.20817843866171004,9,29.88888888888889,23,0,0
1.5246065255379742,20,0.2054794520547945,4,18.25,9,0,0
1.4445761940707307,11,0.2510822510822511,7,33,12,0,0
1.457045580406453,20,0.2149321266968326,14,31.571428571428573,18,1,0
1.5015407282408209,8,0.19148936170212766,4,23.5,10,0,0
1.3606047132206003,11,0.21818181818181817,4,13.75,10,0,0
1.3826356243865698,20,0.20212765957446807,12,31.333333333333332,17,2,0
1.461417156439594,20,0.2219178082191781,10,36.5,18,1,0
1.388292762722865,8,0.22549019607843138,4,25.5,10,0,0
1.4529719389955373,20,0.14797687861271677,23,37.608695652173914,22,2,0
1.4755091359640564,20,0.19148936170212766,14,26.857142857142858,15,1,0
1.4599106146258845,20,0.2349624060150376,16,33.25,24,1,0
1.323399021725778,9,0.176,10,25,18,0,0
1.3654457482634226,8,0.27631578947368424,6,12.666666666666666,15,0,0
1.2896524978108383,20,0.14192495921696574,59,31.16949152542373,27,2,0
1.509048492442494,20,0.22986247544204322,15,33.93333333333333,16,2,0
1.4176404225961814,4,0.27450980392156865,4,12.75,9,0,0
1.44112764360536,20,0.1919191919191919,10,29.7,16,1,0
1.3583479492392967,20,0.1868995633187773,29,39.48275862068966,32,5,0
1.3813766333015765,15,0.12371134020618557,6,16.166666666666668,11,0,0
1.4819162373504795,16,0.22641509433962265,12,22.083333333333332,13,0,0
1.2321608672907174,7,0.2857142857142857,4,8.75,10,0,0
1.3873123832293959,24,0.23853211009174313,5,43.6,10,0,0
1.4489536223003465,18,0.21264367816091953,5,69.6,10,0,0
1.5129976518260682,20,0.25077399380804954,9,35.888888888888886,15,2,0
1.4401687556734784,13,0.2159090909090909,4,22,10,0,0
1.457045580406453,20,0.2149321266968326,14,31.571428571428573,18,1,0
1.5015407282408209,8,0.19148936170212766,4,23.5,10,0,0
1.3606047132206003,11,0.21818181818181817,4,13.75,10,0,0
1.3826356243865698,20,0.20212765957446807,12,31.333333333333332,17,2,0
1.2896524978108383,20,0.14192495921696574,59,31.16949152542373,27,2,0
1.3654457482634226,8,0.27631578947368424,6,12.666666666666666,15,0,0
1.4599106146258845,20,0.2349624060150376,16,33.25,24,1,0
1.4755091359640564,20,0.19148936170212766,14,26.857142857142858,15,1,0
1.509048492442494,20,0.22986247544204322,15,33.93333333333333,16,2,0
1.3826356243865698,20,0.20212765957446807,12,31.333333333333332,17,2,0
1.3583479492392967,20,0.1868995633187773,29,39.48275862068966,32,5,0
1.4840642580717454,16,0.2247191011235955,12,22.25,13,0,0
1.44112764360536,20,0.1919191919191919,10,29.7,16,1,0
1.4176404225961814,4,0.27450980392156865,4,12.75,9,0,0
1.2807146103677494,17,0.22727272727272727,4,11,10,0,0
1.2321608672907174,7,0.2857142857142857,4,8.75,10,0,0
1.4489536223003465,18,0.21264367816091953,5,69.6,10,0,0
1.3873123832293959,24,0.23853211009174313,5,43.6,10,0,0
1.4401687556734784,13,0.2159090909090909,4,22,10,0,0
1.4836135091763007,27,0.1984126984126984,8,31.5,10,0,0
1.1210211259314218,20,0.17590822179732313,30,34.86666666666667,31,4,0
1.3813766333015765,15,0.12371134020618557,6,16.166666666666668,11,0,0
1.373942837699175,9,0.20408163265306123,13,22.615384615384617,19,0,0
1.4619253107281638,20,0.19338422391857507,12,32.75,17,2,0
1.38605478089463,20,0.18466898954703834,11,26.09090909090909,15,1,0
1.4326114108574706,8,0.20973782771535582,9,29.666666666666668,23,0,0
1.4412934653106662,8,0.20817843866171004,9,29.88888888888889,23,0,0
1.5293224312960054,20,0.21333333333333335,4,18.75,9,0,0
1.457045580406453,20,0.2149321266968326,14,31.571428571428573,18,1,0
1.5015407282408209,8,0.19148936170212766,4,23.5,10,0,0
1.3606047132206003,11,0.21818181818181817,4,13.75,10,0,0
1.4011587498652278,20,0.20391061452513967,11,32.54545454545455,16,2,0
1.3826356243865698,20,0.20212765957446807,12,31.333333333333332,17,2,0
1.4755091359640564,20,0.19148936170212766,14,26.857142857142858,15,1,0
1.4599106146258845,20,0.2349624060150376,16,33.25,24,1,0
1.3654457482634226,8,0.27631578947368424,6,12.666666666666666,15,0,0
1.2896524978108383,20,0.14192495921696574,59,31.16949152542373,27,2,0
1.509048492442494,20,0.22986247544204322,15,33.93333333333333,16,2,0
1.4176404225961814,4,0.27450980392156865,4,12.75,9,0,0
1.3583479492392967,20,0.1868995633187773,29,39.48275862068966,32,5,0
1.44112764360536,20,0.1919191919191919,10,29.7,16,1,0
1.4806598568507252,16,0.2247191011235955,12,22.25,13,0,0
1.4445761940707307,11,0.2510822510822511,7,33,12,0,0
1.2807146103677494,17,0.22727272727272727,4,11,10,0,0
1.2321608672907174,7,0.2857142857142857,4,8.75,10,0,0
1.3873123832293959,24,0.23853211009174313,5,43.6,10,0,0
1.4489536223003465,18,0.21264367816091953,5,69.6,10,0,0
1.4401687556734784,13,0.2159090909090909,4,22,10,0,0
1.4836135091763007,27,0.1984126984126984,8,31.5,10,0,0
1.373942837699175,9,0.20408163265306123,13,22.615384615384617,19,0,0
1.3813766333015765,15,0.12371134020618557,6,16.166666666666668,11,0,0
1.4619253107281638,20,0.19338422391857507,12,32.75,17,2,0
1.38605478089463,20,0.18466898954703834,11,26.09090909090909,15,1,0
1.323399021725778,9,0.176,10,25,18,0,0
1.4326114108574706,8,0.20973782771535582,9,29.666666666666668,23,0,0
1.4881197574675924,20,0.2112676056338028,4,17.75,9,0,0
1.4412934653106662,8,0.20817843866171004,9,29.88888888888889,23,0,0
1.4599106146258845,20,0.2349624060150376,16,33.25,24,1,0
1.3606047132206003,11,0.21818181818181817,4,13.75,10,0,0
1.5015407282408209,8,0.19148936170212766,4,23.5,10,0,0
1.457045580406453,20,0.2149321266968326,14,31.571428571428573,18,1,0
1.3826356243865698,20,0.20212765957446807,12,31.333333333333332,17,2,0
1.4755091359640564,20,0.19148936170212766,14,26.857142857142858,15,1,0
1.3654457482634226,8,0.27631578947368424,6,12.666666666666666,15,0,0
1.5129976518260682,20,0.25077399380804954,9,35.888888888888886,15,2,0
1.2896524978108383,20,0.14192495921696574,59,31.16949152542373,27,2,0
1.509048492442494,20,0.22986247544204322,15,33.93333333333333,16,2,0
1.4176404225961814,4,0.27450980392156865,4,12.75,9,0,0
1.44112764360536,20,0.1919191919191919,10,29.7,16,1,0
1.3583479492392967,20,0.1868995633187773,29,39.48275862068966,32,5,0
1.3813766333015765,15,0.12371134020618557,6,16.166666666666668,11,0,0
1.4805018365586875,16,0.22641509433962265,12,22.083333333333332,13,0,0
1.2321608672907174,7,0.2857142857142857,4,8.75,10,0,0
1.3873123832293959,24,0.23853211009174313,5,43.6,10,0,0
1.3826356243865698,20,0.20212765957446807,12,31.333333333333332,17,2,0
1.4489536223003465,18,0.21264367816091953,5,69.6,10,0,0
1.4401687556734784,13,0.2159090909090909,4,22,10,0,0
1.457045580406453,20,0.2149321266968326,14,31.571428571428573,18,1,0
1.5015407282408209,8,0.19148936170212766,4,23.5,10,0,0
1.5042780291295148,8,0.19148936170212766,4,23.5,10,0,0
1.4755091359640564,20,0.19148936170212766,14,26.857142857142858,15,1,0
1.4599106146258845,20,0.2349624060150376,16,33.25,24,1,0
1.3654457482634226,8,0.27631578947368424,6,12.666666666666666,15,0,0
1.2896524978108383,20,0.14192495921696574,59,31.16949152542373,27,2,0
1.509048492442494,20,0.22986247544204322,15,33.93333333333333,16,2,0
1.4176404225961814,4,0.27450980392156865,4,12.75,9,0,0
1.44112764360536,20,0.1919191919191919,10,29.7,16,1,0
1.2061383030175203,20,0.1625615763546798,22,27.681818181818183,25,2,0
1.3583479492392967,20,0.1868995633187773,29,39.48275862068966,32,5,0
1.485770755934693,16,0.22304832713754646,12,22.416666666666668,13,0,0
1.2807146103677494,17,0.22727272727272727,4,11,10,0,0
1.2321608672907174,7,0.2857142857142857,4,8.75,10,0,0
1.4489536223003465,18,0.21264367816091953,5,69.6,10,0,0
1.3873123832293959,24,0.23853211009174313,5,43.6,10,0,0
1.4836135091763007,27,0.1984126984126984,8,31.5,10,0,0
1.4401687556734784,13,0.2159090909090909,4,22,10,0,0
1.3813766333015765,15,0.12371134020618557,6,16.166666666666668,11,0,0
1.4011587498652278,20,0.20391061452513967,11,32.54545454545455,16,2,0
1.373942837699175,9,0.20408163265306123,13,22.615384615384617,19,0,0
1.38605478089463,20,0.18466898954703834,11,26.09090909090909,15,1,0
1.4619253107281638,20,0.19338422391857507,12,32.75,17,2,0
1.4326114108574706,8,0.20973782771535582,9,29.666666666666668,23,0,0
1.4412934653106662,8,0.20817843866171004,9,29.88888888888889,23,0,0
1.5178816604065803,20,0.2112676056338028,4,17.75,9,0,0
1.457045580406453,20,0.2149321266968326,14,31.571428571428573,18,1,0
1.5015407282408209,8,0.19148936170212766,4,23.5,10,0,0
1.3606047132206003,11,0.21818181818181817,4,13.75,10,0,0
1.4445761940707307,11,0.2510822510822511,7,33,12,0,0
1.3826356243865698,20,0.20212765957446807,12,31.333333333333332,17,2,0
1.4755091359640564,20,0.19148936170212766,14,26.857142857142858,15,1,0
1.3606047132206003,11,0.21818181818181817,4,13.75,10,0,0
1.3826356243865698,20,0.20212765957446807,12,31.333333333333332,17,2,0
1.4599106146258845,20,0.2349624060150376,16,33.25,24,1,0
1.3654457482634226,8,0.27631578947368424,6,12.666666666666666,15,0,0
1.4176404225961814,4,0.27450980392156865,4,12.75,9,0,0
1.44112764360536,20,0.1919191919191919,10,29.7,16,1,0
1.3583479492392967,20,0.1868995633187773,29,39.48275862068966,32,5,0
1.479476780205456,16,0.22304832713754646,12,22.416666666666668,13,0,0
1.2807146103677494,17,0.22727272727272727,4,11,10,0,0
1.2321608672907174,7,0.2857142857142857,4,8.75,10,0,0
1.323399021725778,9,0.176,10,25,18,0,0
1.4489536223003465,18,0.21264367816091953,5,69.6,10,0,0
1.3873123832293959,24,0.23853211009174313,5,43.6,10,0,0
1.3813766333015765,15,0.12371134020618557,6,16.166666666666668,11,0,0
1.4401687556734784,13,0.2159090909090909,4,22,10,0,0
1.4836135091763007,27,0.1984126984126984,8,31.5,10,0,0
